 # Density of states (DOS)
 # The ouput is normalized to    1.0000000000000000     
 # Energy (eV),   DOS (1/eV)
  0.46563955123597611        6.5282982873621474E-008
  0.46595206100190628        6.5302996350553411E-008
  0.46626457076783651        6.5323026752536069E-008
  0.46657708053376667        6.5343074104302058E-008
  0.46688959029969684        6.5363138430635493E-008
  0.46720210006562701        6.5383219756371607E-008
  0.46751460983155724        6.5403318106397075E-008
  0.46782711959748741        6.5423433505650015E-008
  0.46813962936341758        6.5443565979120361E-008
  0.46845213912934780        6.5463715551849742E-008
  0.46876464889527797        6.5483882248931708E-008
  0.46907715866120814        6.5504066095512113E-008
  0.46938966842713836        6.5524267116788665E-008
  0.46970217819306853        6.5544485338011668E-008
  0.47001468795899870        6.5564720784484006E-008
  0.47032719772492887        6.5584973481561110E-008
  0.47063970749085909        6.5605243454651094E-008
  0.47095221725678926        6.5625530729215201E-008
  0.47126472702271943        6.5645835330767598E-008
  0.47157723678864966        6.5666157284875776E-008
  0.47188974655457983        6.5686496617160497E-008
  0.47220225632050999        6.5706853353296202E-008
  0.47251476608644016        6.5727227519010551E-008
  0.47282727585237039        6.5747619140085427E-008
  0.47313978561830056        6.5768028242356461E-008
  0.47345229538423073        6.5788454851713478E-008
  0.47376480515016095        6.5808898994100437E-008
  0.47407731491609112        6.5829360695515583E-008
  0.47438982468202129        6.5849839982011905E-008
  0.47470233444795151        6.5870336879696888E-008
  0.47501484421388168        6.5890851414732934E-008
  0.47532735397981185        6.5911383613337378E-008
  0.47563986374574202        6.5931933501782549E-008
  0.47595237351167224        6.5952501106396164E-008
  0.47626488327760241        6.5973086453561366E-008
  0.47657739304353258        6.5993689569716860E-008
  0.47688990280946281        6.6014310481356963E-008
  0.47720241257539298        6.6034949215031949E-008
  0.47751492234132314        6.6055605797348194E-008
  0.47782743210725331        6.6076280254967994E-008
  0.47813994187318354        6.6096972614610260E-008
  0.47845245163911371        6.6117682903050156E-008
  0.47876496140504388        6.6138411147119513E-008
  0.47907747117097410        6.6159157373707049E-008
  0.47938998093690427        6.6179921609758285E-008
  0.47970249070283444        6.6200703882276022E-008
  0.48001500046876466        6.6221504218320184E-008
  0.48032751023469483        6.6242322645008120E-008
  0.48064002000062500        6.6263159189514738E-008
  0.48095252976655517        6.6284013879072743E-008
  0.48126503953248539        6.6304886740972690E-008
  0.48157754929841556        6.6325777802563022E-008
  0.48189005906434573        6.6346687091250550E-008
  0.48220256883027596        6.6367614634500461E-008
  0.48251507859620613        6.6388560459836338E-008
  0.48282758836213630        6.6409524594840618E-008
  0.48314009812806646        6.6430507067154419E-008
  0.48345260789399669        6.6451507904477865E-008
  0.48376511765992686        6.6472527134570381E-008
  0.48407762742585703        6.6493564785250595E-008
  0.48439013719178725        6.6514620884396863E-008
  0.48470264695771742        6.6535695459946752E-008
  0.48501515672364759        6.6556788539898010E-008
  0.48532766648957776        6.6577900152308207E-008
  0.48564017625550798        6.6599030325295264E-008
  0.48595268602143815        6.6620179087037186E-008
  0.48626519578736832        6.6641346465772650E-008
  0.48657770555329855        6.6662532489800881E-008
  0.48689021531922871        6.6683737187481997E-008
  0.48720272508515888        6.6704960587236945E-008
  0.48751523485108911        6.6726202717548175E-008
  0.48782774461701928        6.6747463606958989E-008
  0.48814025438294945        6.6768743284074510E-008
  0.48845276414887961        6.6790041777561549E-008
  0.48876527391480984        6.6811359116148632E-008
  0.48907778368074001        6.6832695328626343E-008
  0.48939029344667018        6.6854050443847442E-008
  0.48970280321260040        6.6875424490727146E-008
  0.49001531297853057        6.6896817498242995E-008
  0.49032782274446074        6.6918229495435514E-008
  0.49064033251039091        6.6939660511407868E-008
  0.49095284227632113        6.6961110575326405E-008
  0.49126535204225130        6.6982579716420698E-008
  0.49157786180818147        6.7004067963983700E-008
  0.49189037157411170        6.7025575347371958E-008
  0.49220288134004186        6.7047101896005825E-008
  0.49251539110597203        6.7068647639369605E-008
  0.49282790087190226        6.7090212607011724E-008
  0.49314041063783243        6.7111796828544852E-008
  0.49345292040376260        6.7133400333646362E-008
  0.49376543016969277        6.7155023152057818E-008
  0.49407793993562299        6.7176665313586138E-008
  0.49439044970155316        6.7198326848102983E-008
  0.49470295946748333        6.7220007785545490E-008
  0.49501546923341355        6.7241708155915843E-008
  0.49532797899934372        6.7263427989282071E-008
  0.49564048876527389        6.7285167315777992E-008
  0.49595299853120406        6.7306926165603125E-008
  0.49626550829713428        6.7328704569023332E-008
  0.49657801806306445        6.7350502556370983E-008
  0.49689052782899462        6.7372320158044396E-008
  0.49720303759492485        6.7394157404509096E-008
  0.49751554736085501        6.7416014326297338E-008
  0.49782805712678518        6.7437890954008427E-008
  0.49814056689271541        6.7459787318309004E-008
  0.49845307665864558        6.7481703449933198E-008
  0.49876558642457575        6.7503639379682672E-008
  0.49907809619050592        6.7525595138426947E-008
  0.49939060595643614        6.7547570757103822E-008
  0.49970311572236631        6.7569566266718952E-008
  0.50001562548829648        6.7591581698346666E-008
  0.50032813525422670        6.7613617083129811E-008
  0.50064064502015682        6.7635672452280163E-008
  0.50095315478608704        6.7657747837078409E-008
  0.50126566455201726        6.7679843268874549E-008
  0.50157817431794738        6.7701958779087855E-008
  0.50189068408387760        6.7724094399207291E-008
  0.50220319384980783        6.7746250160791600E-008
  0.50251570361573794        6.7768426095469611E-008
  0.50282821338166817        6.7790622234940198E-008
  0.50314072314759839        6.7812838610972668E-008
  0.50345323291352850        6.7835075255407068E-008
  0.50376574267945873        6.7857332200154173E-008
  0.50407825244538895        6.7879609477195818E-008
  0.50439076221131907        6.7901907118584892E-008
  0.50470327197724929        6.7924225156445942E-008
  0.50501578174317951        6.7946563622975020E-008
  0.50532829150910963        6.7968922550439940E-008
  0.50564080127503985        6.7991301971180816E-008
  0.50595331104096997        6.8013701917609549E-008
  0.50626582080690019        6.8036122422210898E-008
  0.50657833057283042        6.8058563517542177E-008
  0.50689084033876053        6.8081025236233529E-008
  0.50720335010469075        6.8103507610988248E-008
  0.50751585987062098        6.8126010674582817E-008
  0.50782836963655109        6.8148534459867356E-008
  0.50814087940248132        6.8171078999765614E-008
  0.50845338916841154        6.8193644327275360E-008
  0.50876589893434165        6.8216230475468387E-008
  0.50907840870027188        6.8238837477490813E-008
  0.50939091846620210        6.8261465366563591E-008
  0.50970342823213222        6.8284114175982220E-008
  0.51001593799806244        6.8306783939117364E-008
  0.51032844776399267        6.8329474689414742E-008
  0.51064095752992278        6.8352186460395774E-008
  0.51095346729585300        6.8374919285657361E-008
  0.51126597706178312        6.8397673198872278E-008
  0.51157848682771334        6.8420448233789640E-008
  0.51189099659364357        6.8443244424234583E-008
  0.51220350635957368        6.8466061804108873E-008
  0.51251601612550390        6.8488900407391236E-008
  0.51282852589143413        6.8511760268137267E-008
  0.51314103565736424        6.8534641420479734E-008
  0.51345354542329447        6.8557543898629000E-008
  0.51376605518922469        6.8580467736873000E-008
  0.51407856495515480        6.8603412969577685E-008
  0.51439107472108503        6.8626379631186950E-008
  0.51470358448701525        6.8649367756223381E-008
  0.51501609425294537        6.8672377379287655E-008
  0.51532860401887559        6.8695408535059706E-008
  0.51564111378480582        6.8718461258298394E-008
  0.51595362355073593        6.8741535583841892E-008
  0.51626613331666615        6.8764631546607810E-008
  0.51657864308259627        6.8787749181593577E-008
  0.51689115284852649        6.8810888523876614E-008
  0.51720366261445672        6.8834049608614598E-008
  0.51751617238038683        6.8857232471045690E-008
  0.51782868214631705        6.8880437146488633E-008
  0.51814119191224728        6.8903663670343107E-008
  0.51845370167817739        6.8926912078090089E-008
  0.51876621144410762        6.8950182405291981E-008
  0.51907872121003784        6.8973474687592684E-008
  0.51939123097596795        6.8996788960718273E-008
  0.51970374074189818        6.9020125260476629E-008
  0.52001625050782840        6.9043483622758313E-008
  0.52032876027375852        6.9066864083536416E-008
  0.52064127003968874        6.9090266678866921E-008
  0.52095377980561897        6.9113691444888872E-008
  0.52126628957154908        6.9137138417824601E-008
  0.52157879933747930        6.9160607633980348E-008
  0.52189130910340942        6.9184099129745973E-008
  0.52220381886933964        6.9207612941595655E-008
  0.52251632863526987        6.9231149106087691E-008
  0.52282883840119998        6.9254707659865271E-008
  0.52314134816713020        6.9278288639656299E-008
  0.52345385793306043        6.9301892082273752E-008
  0.52376636769899054        6.9325518024616253E-008
  0.52407887746492077        6.9349166503667801E-008
  0.52439138723085099        6.9372837556498250E-008
  0.52470389699678111        6.9396531220263919E-008
  0.52501640676271133        6.9420247532207151E-008
  0.52532891652864155        6.9443986529657390E-008
  0.52564142629457167        6.9467748250030623E-008
  0.52595393606050189        6.9491532730830278E-008
  0.52626644582643212        6.9515340009647110E-008
  0.52657895559236223        6.9539170124159565E-008
  0.52689146535829245        6.9563023112134367E-008
  0.52720397512422257        6.9586899011425843E-008
  0.52751648489015279        6.9610797859977456E-008
  0.52782899465608302        6.9634719695821288E-008
  0.52814150442201313        6.9658664557078204E-008
  0.52845401418794336        6.9682632481958827E-008
  0.52876652395387358        6.9706623508762914E-008
  0.52907903371980369        6.9730637675880382E-008
  0.52939154348573392        6.9754675021791144E-008
  0.52970405325166414        6.9778735585065625E-008
  0.53001656301759426        6.9802819404364806E-008
  0.53032907278352448        6.9826926518440535E-008
  0.53064158254945470        6.9851056966136129E-008
  0.53095409231538482        6.9875210786386225E-008
  0.53126660208131504        6.9899388018217297E-008
  0.53157911184724527        6.9923588700748027E-008
  0.53189162161317538        6.9947812873189144E-008
  0.53220413137910560        6.9972060574844169E-008
  0.53251664114503572        6.9996331845109491E-008
  0.53282915091096594        7.0020626723474804E-008
  0.53314166067689617        7.0044945249523123E-008
  0.53345417044282628        7.0069287462931113E-008
  0.53376668020875651        7.0093653403469749E-008
  0.53407918997468673        7.0118043111004214E-008
  0.53439169974061684        7.0142456625494292E-008
  0.53470420950654707        7.0166893986994678E-008
  0.53501671927247729        7.0191355235655379E-008
  0.53532922903840741        7.0215840411721593E-008
  0.53564173880433763        7.0240349555534745E-008
  0.53595424857026785        7.0264882707532070E-008
  0.53626675833619797        7.0289439908246992E-008
  0.53657926810212819        7.0314021198309816E-008
  0.53689177786805831        7.0338626618448069E-008
  0.53720428763398853        7.0363256209486066E-008
  0.53751679739991876        7.0387910012345968E-008
  0.53782930716584887        7.0412588068047779E-008
  0.53814181693177909        7.0437290417709577E-008
  0.53845432669770932        7.0462017102547958E-008
  0.53876683646363943        7.0486768163878356E-008
  0.53907934622956966        7.0511543643115284E-008
  0.53939185599549988        7.0536343581772368E-008
  0.53970436576142999        7.0561168021463212E-008
  0.54001687552736022        7.0586017003901397E-008
  0.54032938529329044        7.0610890570900770E-008
  0.54064189505922056        7.0635788764375763E-008
  0.54095440482515078        7.0660711626341832E-008
  0.54126691459108101        7.0685659198915612E-008
  0.54157942435701112        7.0710631524315302E-008
  0.54189193412294134        7.0735628644861065E-008
  0.54220444388887146        7.0760650602975116E-008
  0.54251695365480168        7.0785697441182294E-008
  0.54282946342073191        7.0810769202110142E-008
  0.54314197318666202        7.0835865928489617E-008
  0.54345448295259224        7.0860987663154900E-008
  0.54376699271852247        7.0886134449044181E-008
  0.54407950248445258        7.0911306329199518E-008
  0.54439201225038281        7.0936503346767658E-008
  0.54470452201631303        7.0961725544999956E-008
  0.54501703178224314        7.0986972967253118E-008
  0.54532954154817337        7.1012245656988946E-008
  0.54564205131410359        7.1037543657775241E-008
  0.54595456108003371        7.1062867013285751E-008
  0.54626707084596393        7.1088215767300843E-008
  0.54657958061189416        7.1113589963707489E-008
  0.54689209037782427        7.1138989646499908E-008
  0.54720460014375449        7.1164414859779556E-008
  0.54751710990968461        7.1189865647755917E-008
  0.54782961967561483        7.1215342054746323E-008
  0.54814212944154506        7.1240844125176963E-008
  0.54845463920747517        7.1266371903582144E-008
  0.54876714897340539        7.1291925434605994E-008
  0.54907965873933562        7.1317504763001791E-008
  0.54939216850526573        7.1343109933632779E-008
  0.54970467827119596        7.1368740991472240E-008
  0.55001718803712618        7.1394397981604230E-008
  0.55032969780305629        7.1420080949223409E-008
  0.55064220756898652        7.1445789939635849E-008
  0.55095471733491674        7.1471524998259192E-008
  0.55126722710084686        7.1497286170622955E-008
  0.55157973686677708        7.1523073502368886E-008
  0.55189224663270731        7.1548887039251601E-008
  0.55220475639863742        7.1574726827138542E-008
  0.55251726616456764        7.1600592912010601E-008
  0.55282977593049776        7.1626485339962505E-008
  0.55314228569642798        7.1652404157202878E-008
  0.55345479546235821        7.1678349410054828E-008
  0.55376730522828832        7.1704321144956498E-008
  0.55407981499421854        7.1730319408461125E-008
  0.55439232476014877        7.1756344247237298E-008
  0.55470483452607888        7.1782395708069771E-008
  0.55501734429200911        7.1808473837859579E-008
  0.55532985405793933        7.1834578683624382E-008
  0.55564236382386945        7.1860710292498891E-008
  0.55595487358979967        7.1886868711735234E-008
  0.55626738335572989        7.1913053988703480E-008
  0.55657989312166001        7.1939266170891682E-008
  0.55689240288759023        7.1965505305906573E-008
  0.55720491265352046        7.1991771441473906E-008
  0.55751742241945057        7.2018064625438432E-008
  0.55782993218538079        7.2044384905764951E-008
  0.55814244195131091        7.2070732330538307E-008
  0.55845495171724113        7.2097106947963661E-008
  0.55876746148317136        7.2123508806367299E-008
  0.55907997124910147        7.2149937954196569E-008
  0.55939248101503170        7.2176394440020630E-008
  0.55970499078096192        7.2202878312530523E-008
  0.56001750054689203        7.2229389620539857E-008
  0.56033001031282226        7.2255928412985312E-008
  0.56064252007875248        7.2282494738926189E-008
  0.56095502984468260        7.2309088647545946E-008
  0.56126753961061282        7.2335710188151985E-008
  0.56158004937654304        7.2362359410176156E-008
  0.56189255914247316        7.2389036363175103E-008
  0.56220506890840338        7.2415741096830773E-008
  0.56251757867433361        7.2442473660950823E-008
  0.56283008844026372        7.2469234105468996E-008
  0.56314259820619395        7.2496022480445389E-008
  0.56345510797212406        7.2522838836067181E-008
  0.56376761773805428        7.2549683222648645E-008
  0.56408012750398451        7.2576555690632008E-008
  0.56439263726991462        7.2603456290587614E-008
  0.56470514703584485        7.2630385073214368E-008
  0.56501765680177507        7.2657342089340122E-008
  0.56533016656770518        7.2684327389922207E-008
  0.56564267633363541        7.2711341026047680E-008
  0.56595518609956563        7.2738383048934125E-008
  0.56626769586549575        7.2765453509929655E-008
  0.56658020563142597        7.2792552460513402E-008
  0.56689271539735619        7.2819679952296233E-008
  0.56720522516328631        7.2846836037020982E-008
  0.56751773492921653        7.2874020766562873E-008
  0.56783024469514676        7.2901234192930058E-008
  0.56814275446107687        7.2928476368263928E-008
  0.56845526422700710        7.2955747344839663E-008
  0.56876777399293721        7.2983047175066699E-008
  0.56908028375886743        7.3010375911488873E-008
  0.56939279352479766        7.3037733606785610E-008
  0.56970530329072777        7.3065120313771111E-008
  0.57001781305665800        7.3092536085396144E-008
  0.57033032282258822        7.3119980974747704E-008
  0.57064283258851833        7.3147455035049743E-008
  0.57095534235444856        7.3174958319663364E-008
  0.57126785212037878        7.3202490882087790E-008
  0.57158036188630890        7.3230052775960270E-008
  0.57189287165223912        7.3257644055056730E-008
  0.57220538141816935        7.3285264773292445E-008
  0.57251789118409946        7.3312914984722251E-008
  0.57283040095002968        7.3340594743540851E-008
  0.57314291071595991        7.3368304104084034E-008
  0.57345542048189002        7.3396043120828285E-008
  0.57376793024782025        7.3423811848391613E-008
  0.57408044001375036        7.3451610341534143E-008
  0.57439294977968058        7.3479438655158392E-008
  0.57470545954561081        7.3507296844309948E-008
  0.57501796931154092        7.3535184964177599E-008
  0.57533047907747115        7.3563103070094370E-008
  0.57564298884340137        7.3591051217537357E-008
  0.57595549860933148        7.3619029462128581E-008
  0.57626800837526171        7.3647037859635646E-008
  0.57658051814119193        7.3675076465971724E-008
  0.57689302790712205        7.3703145337196674E-008
  0.57720553767305227        7.3731244529516928E-008
  0.57751804743898250        7.3759374099286342E-008
  0.57783055720491261        7.3787534103006660E-008
  0.57814306697084283        7.3815724597327895E-008
  0.57845557673677306        7.3843945639049071E-008
  0.57876808650270317        7.3872197285118081E-008
  0.57908059626863340        7.3900479592633190E-008
  0.57939310603456351        7.3928792618842814E-008
  0.57970561580049373        7.3957136421146233E-008
  0.58001812556642396        7.3985511057094135E-008
  0.58033063533235407        7.4013916584389170E-008
  0.58064314509828430        7.4042353060886229E-008
  0.58095565486421452        7.4070820544593253E-008
  0.58126816463014463        7.4099319093671693E-008
  0.58158067439607486        7.4127848766436986E-008
  0.58189318416200508        7.4156409621358747E-008
  0.58220569392793520        7.4185001717061951E-008
  0.58251820369386542        7.4213625112327138E-008
  0.58283071345979565        7.4242279866090769E-008
  0.58314322322572576        7.4270966037446122E-008
  0.58345573299165598        7.4299683685643457E-008
  0.58376824275758621        7.4328432870090859E-008
  0.58408075252351632        7.4357213650354663E-008
  0.58439326228944655        7.4386026086159970E-008
  0.58470577205537666        7.4414870237391135E-008
  0.58501828182130688        7.4443746164092404E-008
  0.58533079158723711        7.4472653926468524E-008
  0.58564330135316722        7.4501593584885310E-008
  0.58595581111909745        7.4530565199869949E-008
  0.58626832088502767        7.4559568832111875E-008
  0.58658083065095779        7.4588604542463100E-008
  0.58689334041688801        7.4617672391938769E-008
  0.58720585018281823        7.4646772441718007E-008
  0.58751835994874835        7.4675904753144251E-008
  0.58783086971467857        7.4705069387725790E-008
  0.58814337948060880        7.4734266407136205E-008
  0.58845588924653891        7.4763495873215518E-008
  0.58876839901246913        7.4792757847970248E-008
  0.58908090877839936        7.4822052393574041E-008
  0.58939341854432947        7.4851379572368589E-008
  0.58970592831025970        7.4880739446863693E-008
  0.59001843807618981        7.4910132079738348E-008
  0.59033094784212004        7.4939557533840903E-008
  0.59064345760805026        7.4969015872190212E-008
  0.59095596737398037        7.4998507157975371E-008
  0.59126847713991060        7.5028031454557196E-008
  0.59158098690584082        7.5057588825468359E-008
  0.59189349667177094        7.5087179334414103E-008
  0.59220600643770116        7.5116803045272743E-008
  0.59251851620363138        7.5146460022096394E-008
  0.59283102596956150        7.5176150329111686E-008
  0.59314353573549172        7.5205874030719911E-008
  0.59345604550142195        7.5235631191498331E-008
  0.59376855526735206        7.5265421876200181E-008
  0.59408106503328229        7.5295246149755391E-008
  0.59439357479921251        7.5325104077271588E-008
  0.59470608456514262        7.5354995724034536E-008
  0.59501859433107285        7.5384921155508527E-008
  0.59533110409700296        7.5414880437337251E-008
  0.59564361386293319        7.5444873635344419E-008
  0.59595612362886341        7.5474900815534267E-008
  0.59626863339479352        7.5504962044092334E-008
  0.59658114316072375        7.5535057387386140E-008
  0.59689365292665397        7.5565186911965515E-008
  0.59720616269258409        7.5595350684563566E-008
  0.59751867245851431        7.5625548772097299E-008
  0.59783118222444454        7.5655781241668174E-008
  0.59814369199037465        7.5686048160562767E-008
  0.59845620175630487        7.5716349596253501E-008
  0.59876871152223510        7.5746685616399156E-008
  0.59908122128816521        7.5777056288845827E-008
  0.59939373105409544        7.5807461681627215E-008
  0.59970624082002566        7.5837901862965722E-008
  0.60001875058595577        7.5868376901272400E-008
  0.60033126035188600        7.5898886865148580E-008
  0.60064377011781611        7.5929431823385924E-008
  0.60095627988374634        7.5960011844967299E-008
  0.60126878964967656        7.5990626999067488E-008
  0.60158129941560667        7.6021277355053568E-008
  0.60189380918153690        7.6051962982486161E-008
  0.60220631894746712        7.6082683951119726E-008
  0.60251882871339724        7.6113440330903211E-008
  0.60283133847932746        7.6144232191981160E-008
  0.60314384824525769        7.6175059604693705E-008
  0.60345635801118780        7.6205922639578243E-008
  0.60376886777711802        7.6236821367369236E-008
  0.60408137754304825        7.6267755858999488E-008
  0.60439388730897836        7.6298726185600681E-008
  0.60470639707490859        7.6329732418503987E-008
  0.60501890684083881        7.6360774629241009E-008
  0.60533141660676892        7.6391852889544385E-008
  0.60564392637269915        7.6422967271348455E-008
  0.60595643613862926        7.6454117846790119E-008
  0.60626894590455949        7.6485304688209324E-008
  0.60658145567048971        7.6516527868150313E-008
  0.60689396543641982        7.6547787459361849E-008
  0.60720647520235005        7.6579083534798190E-008
  0.60751898496828027        7.6610416167619889E-008
  0.60783149473421039        7.6641785431194357E-008
  0.60814400450014061        7.6673191399096771E-008
  0.60845651426607084        7.6704634145110740E-008
  0.60876902403200095        7.6736113743229317E-008
  0.60908153379793117        7.6767630267655235E-008
  0.60939404356386140        7.6799183792802034E-008
  0.60970655332979151        7.6830774393295115E-008
  0.61001906309572174        7.6862402143971903E-008
  0.61033157286165196        7.6894067119883079E-008
  0.61064408262758207        7.6925769396293158E-008
  0.61095659239351230        7.6957509048681219E-008
  0.61126910215944241        7.6989286152741991E-008
  0.61158161192537264        7.7021100784386302E-008
  0.61189412169130286        7.7052953019742244E-008
  0.61220663145723297        7.7084842935155278E-008
  0.61251914122316320        7.7116770607189944E-008
  0.61283165098909342        7.7148736112630150E-008
  0.61314416075502354        7.7180739528480030E-008
  0.61345667052095376        7.7212780931964756E-008
  0.61376918028688399        7.7244860400531556E-008
  0.61408169005281410        7.7276978011850213E-008
  0.61439419981874432        7.7309133843814156E-008
  0.61470670958467455        7.7341327974541276E-008
  0.61501921935060466        7.7373560482374418E-008
  0.61533172911653489        7.7405831445882532E-008
  0.61564423888246511        7.7438140943861770E-008
  0.61595674864839522        7.7470489055335635E-008
  0.61626925841432545        7.7502875859556448E-008
  0.61658176818025556        7.7535301436005874E-008
  0.61689427794618579        7.7567765864395976E-008
  0.61720678771211601        7.7600269224669828E-008
  0.61751929747804613        7.7632811597002500E-008
  0.61783180724397635        7.7665393061802300E-008
  0.61814431700990657        7.7698013699710829E-008
  0.61845682677583669        7.7730673591604472E-008
  0.61876933654176691        7.7763372818595158E-008
  0.61908184630769714        7.7796111462031389E-008
  0.61939435607362725        7.7828889603498702E-008
  0.61970686583955747        7.7861707324820918E-008
  0.62001937560548770        7.7894564708060957E-008
  0.62033188537141781        7.7927461835521649E-008
  0.62064439513734804        7.7960398789746738E-008
  0.62095690490327826        7.7993375653521944E-008
  0.62126941466920838        7.8026392509875181E-008
  0.62158192443513860        7.8059449442078498E-008
  0.62189443420106871        7.8092546533648310E-008
  0.62220694396699894        7.8125683868346330E-008
  0.62251945373292916        7.8158861530181113E-008
  0.62283196349885928        7.8192079603408006E-008
  0.62314447326478950        7.8225338172531052E-008
  0.62345698303071972        7.8258637322303282E-008
  0.62376949279664984        7.8291977137727921E-008
  0.62408200256258006        7.8325357704059615E-008
  0.62439451232851029        7.8358779106804382E-008
  0.62470702209444040        7.8392241431721899E-008
  0.62501953186037063        7.8425744764825582E-008
  0.62533204162630085        7.8459289192384030E-008
  0.62564455139223096        7.8492874800921525E-008
  0.62595706115816119        7.8526501677219374E-008
  0.62626957092409141        7.8560169908316801E-008
  0.62658208069002153        7.8593879581512014E-008
  0.62689459045595175        7.8627630784362927E-008
  0.62720710022188186        7.8661423604688408E-008
  0.62751960998781209        7.8695258130569176E-008
  0.62783211975374231        7.8729134450348902E-008
  0.62814462951967243        7.8763052652635265E-008
  0.62845713928560265        7.8797012826300643E-008
  0.62876964905153288        7.8831015060483434E-008
  0.62908215881746299        7.8865059444589159E-008
  0.62939466858339321        7.8899146068291155E-008
  0.62970717834932344        7.8933275021531870E-008
  0.63001968811525355        7.8967446394523831E-008
  0.63033219788118378        7.9001660277750685E-008
  0.63064470764711400        7.9035916761968056E-008
  0.63095721741304411        7.9070215938205064E-008
  0.63126972717897434        7.9104557897765099E-008
  0.63158223694490456        7.9138942732226756E-008
  0.63189474671083468        7.9173370533445120E-008
  0.63220725647676490        7.9207841393552891E-008
  0.63251976624269501        7.9242355404961151E-008
  0.63283227600862524        7.9276912660360743E-008
  0.63314478577455546        7.9311513252723526E-008
  0.63345729554048558        7.9346157275302438E-008
  0.63376980530641580        7.9380844821634272E-008
  0.63408231507234603        7.9415575985539320E-008
  0.63439482483827614        7.9450350861123366E-008
  0.63470733460420636        7.9485169542778280E-008
  0.63501984437013659        7.9520032125183407E-008
  0.63533235413606670        7.9554938703306703E-008
  0.63564486390199693        7.9589889372405719E-008
  0.63595737366792715        7.9624884228029001E-008
  0.63626988343385726        7.9659923366016752E-008
  0.63658239319978749        7.9695006882502328E-008
  0.63689490296571771        7.9730134873913653E-008
  0.63720741273164783        7.9765307436973857E-008
  0.63751992249757805        7.9800524668702728E-008
  0.63783243226350816        7.9835786666417669E-008
  0.63814494202943839        7.9871093527735336E-008
  0.63845745179536861        7.9906445350572220E-008
  0.63876996156129873        7.9941842233146412E-008
  0.63908247132722895        7.9977284273978312E-008
  0.63939498109315918        8.0012771571891982E-008
  0.63970749085908929        8.0048304226016535E-008
  0.64002000062501951        8.0083882335787259E-008
  0.64033251039094974        8.0119506000946679E-008
  0.64064502015687985        8.0155175321545954E-008
  0.64095752992281008        8.0190890397946221E-008
  0.64127003968874030        8.0226651330819397E-008
  0.64158254945467041        8.0262458221149742E-008
  0.64189505922060064        8.0298311170235238E-008
  0.64220756898653086        8.0334210279688748E-008
  0.64252007875246098        8.0370155651438433E-008
  0.64283258851839120        8.0406147387730777E-008
  0.64314509828432131        8.0442185591130221E-008
  0.64345760805025154        8.0478270364521318E-008
  0.64377011781618176        8.0514401811109884E-008
  0.64408262758211188        8.0550580034423872E-008
  0.64439513734804210        8.0586805138315398E-008
  0.64470764711397233        8.0623077226961216E-008
  0.64502015687990244        8.0659396404864797E-008
  0.64533266664583266        8.0695762776857280E-008
  0.64564517641176289        8.0732176448098297E-008
  0.64595768617769300        8.0768637524078575E-008
  0.64627019594362323        8.0805146110620029E-008
  0.64658270570955345        8.0841702313877860E-008
  0.64689521547548356        8.0878306240341446E-008
  0.64720772524141379        8.0914957996836173E-008
  0.64752023500734401        8.0951657690524243E-008
  0.64783274477327413        8.0988405428906499E-008
  0.64814525453920435        8.1025201319823693E-008
  0.64845776430513447        8.1062045471457658E-008
  0.64877027407106469        8.1098937992332754E-008
  0.64908278383699491        8.1135878991317638E-008
  0.64939529360292503        8.1172868577626369E-008
  0.64970780336885525        8.1209906860819812E-008
  0.65002031313478548        8.1246993950806951E-008
  0.65033282290071559        8.1284129957846727E-008
  0.65064533266664581        8.1321314992548964E-008
  0.65095784243257604        8.1358549165876261E-008
  0.65127035219850615        8.1395832589145226E-008
  0.65158286196443638        8.1433165374027742E-008
  0.65189537173036660        8.1470547632552664E-008
  0.65220788149629672        8.1507979477107501E-008
  0.65252039126222694        8.1545461020439432E-008
  0.65283290102815716        8.1582992375657134E-008
  0.65314541079408728        8.1620573656232105E-008
  0.65345792056001750        8.1658204976000226E-008
  0.65377043032594762        8.1695886449163218E-008
  0.65408294009187784        8.1733618190290266E-008
  0.65439544985780806        8.1771400314319600E-008
  0.65470795962373818        8.1809232936559376E-008
  0.65502046938966840        8.1847116172690168E-008
  0.65533297915559863        8.1885050138766117E-008
  0.65564548892152874        8.1923034951216308E-008
  0.65595799868745897        8.1961070726846639E-008
  0.65627050845338919        8.1999157582840941E-008
  0.65658301821931930        8.2037295636763139E-008
  0.65689552798524953        8.2075485006558442E-008
  0.65720803775117975        8.2113725810555088E-008
  0.65752054751710987        8.2152018167465725E-008
  0.65783305728304009        8.2190362196389353E-008
  0.65814556704897031        8.2228758016812794E-008
  0.65845807681490043        8.2267205748612305E-008
  0.65877058658083065        8.2305705512055224E-008
  0.65908309634676077        8.2344257427801579E-008
  0.65939560611269099        8.2382861616905943E-008
  0.65970811587862122        8.2421518200818602E-008
  0.66002062564455133        8.2460227301388035E-008
  0.66033313541048155        8.2498989040861693E-008
  0.66064564517641178        8.2537803541888330E-008
  0.66095815494234189        8.2576670927519268E-008
  0.66127066470827212        8.2615591321210553E-008
  0.66158317447420234        8.2654564846824327E-008
  0.66189568424013245        8.2693591628630648E-008
  0.66220819400606268        8.2732671791309311E-008
  0.66252070377199290        8.2771805459951360E-008
  0.66283321353792302        8.2810992760061097E-008
  0.66314572330385324        8.2850233817557685E-008
